row_id,#source,#lat_deg,#lon_deg,#report_date,#status_id,#water_source,#water_source_clean,#water_tech_clean,#water_tech,#facility_type,#adm2,#management,#pay,#status,#subjective_quality,#notes,#photo_lnk,water_tech_original,water_source_original,management_clean,management_original,water_source_category,water_tech_category,count,Population,Classification as urban/semi-urban/rural,Income classification,Water demand (lpcd)
185519,"Federal Ministry of Water Resources, Nigeria",6.60998,3.9883417,31-05-2015 00:00,No,Improved Tube well or borehole,Borehole,Hand Pump,Hand pump,Improved,Epe,NA,No,Non-functional Technical breakdown,Acceptable quality,Odo Egiri.Rd.Odomola.,https://akvoflow-55.s3.amazonaws.com/images/d6f8043a-8721-40b1-982a-6877d7f0b837.jpg,hand pump,improved tube well or borehole,NA,NA,Well,Hand Pump,1,181715,Rural,Low-income,50-70
185255,"Federal Ministry of Water Resources, Nigeria",6.4145217,3.0044633,27-05-2015 00:00,No,Improved Tube well or borehole,Borehole,Mechanized Pump,Motorised,Improved,Badagry,NA,No,Non-functional Technical breakdown,No because of Taste,Ajido,https://akvoflow-55.s3.amazonaws.com/images/2534030f-71e4-4775-a750-557057963b10.jpg,motorised,improved tube well or borehole,NA,NA,Well,Mechanized Pump,1,241437,Rural,Low-income,50-70
185038,"Federal Ministry of Water Resources, Nigeria",6.4098567,2.931465,10-06-2015 00:00,No,Improved Tube well or borehole,Borehole,Mechanized Pump,Motorised,Improved,Badagry,Community Management,No,Non-functional Technical breakdown,Acceptable quality,Topo,https://akvoflow-55.s3.amazonaws.com/images/f14a76d0-5364-44ec-abb8-b58b2eb141a8.jpg,motorised,improved tube well or borehole,Community Management,community management,Well,Mechanized Pump,1,241437,Rural,Low-income,50-70
185491,"Federal Ministry of Water Resources, Nigeria",6.6144283,3.3295133,09-05-2015 00:00,Yes,Improved Tube well or borehole,Borehole,Mechanized Pump,Motorised,Improved,Agege,Other,Yes Point of collection,Functional (but not in use) Technical breakdown,Acceptable quality,ajegunle,https://akvoflow-55.s3.amazonaws.com/images/2372f5a3-653d-4fff-a88e-f037fe884349.jpg,motorised,improved tube well or borehole,Other,other,Well,Mechanized Pump,1,461123,Semi-urban,Middle-income,70-120
185085,"Federal Ministry of Water Resources, Nigeria",6.6406667,3.715635,28-05-2015 00:00,Yes,Improved Tube well or borehole,Borehole,Mechanized Pump,Motorised,Improved,Epe,Institutional Management - School,No,Functional (and in use),Acceptable quality,Baptist primary school.Owu.,https://akvoflow-55.s3.amazonaws.com/images/8a6b07d1-508b-4125-8723-5699e1cd9c33.jpg,motorised,improved tube well or borehole,School Management,institutional management - school,Well,Mechanized Pump,1,181715,Rural,Low-income,50-70
184942,"Federal Ministry of Water Resources, Nigeria",6.459595,3.3912317,15-05-2015 00:00,No,Improved Tube well or borehole,Borehole,Mechanized Pump,Motorised,Improved,Lagos Island,Direct Government Operation,No,Non-functional Technical breakdown,No because of Taste,onala,https://akvoflow-55.s3.amazonaws.com/images/ae27c906-3d9f-4c82-99ed-7b79ad522488.jpg,motorised,improved tube well or borehole,Direct Government Operation,direct government operation,Well,Mechanized Pump,1,209665,Urban,High-income,120-150
185695,"Federal Ministry of Water Resources, Nigeria",6.694335,3.2651883,21-05-2015 00:00,Yes,Improved Tube well or borehole,Borehole,Mechanized Pump,Motorised,Improved,Ifako-Ijaye,NA,No,Functional (and in use),Acceptable quality,Alhaji Afolabi Street,https://akvoflow-55.s3.amazonaws.com/images/2b4a40ce-8a4b-4707-ba28-50235b1e7b35.jpg,motorised,improved tube well or borehole,NA,NA,Well,Mechanized Pump,1,428812,Semi-urban,Middle-income,70-120
184993,"Federal Ministry of Water Resources, Nigeria",6.4045467,3.14999,13-05-2015 00:00,No,Improved Tube well or borehole,Borehole,Mechanized Pump - Solar,solar,Improved,Ojo,Community Management,No,Non-functional Technical breakdown,Acceptable quality,Akpoto beach,https://akvoflow-55.s3.amazonaws.com/images/2c47b9a9-f3b7-479e-9315-4a12db0b9fcb.jpg,solar,improved tube well or borehole,Community Management,community management,Well,Mechanized Pump,1,598336,Semi-urban,Middle-income,70-120
186249,"Federal Ministry of Water Resources, Nigeria",6.5720817,3.2833475,04-06-2015 00:00,Yes,Improved Tube well or borehole,Borehole,Mechanized Pump,Motorised,Improved,Alimosho,Community Management,No,Functional (and in use),Acceptable quality,Imesan comp. Idimu,https://akvoflow-55.s3.amazonaws.com/images/a7d55b03-49c2-4588-91fe-a892d9be7357.jpg,motorised,improved tube well or borehole,Community Management,community management,Well,Mechanized Pump,1,11456783,Semi-urban,Middle-income,70-120
186180,"Federal Ministry of Water Resources, Nigeria",6.6807033,3.5780783,31-05-2015 00:00,Yes,Improved Tube well or borehole,Borehole,Tapstand,Tap,Improved,Ikorodu,NA,No,Functional (and in use),No because of Taste,"Igbaga , Liadi. Maya.",https://akvoflow-55.s3.amazonaws.com/images/574e56f0-db03-4985-9f29-1946e29bbc6b.jpg,tap,improved tube well or borehole,NA,NA,Well,Tapstand,1,535811,Rural,Low-income,50-70
185571,"Federal Ministry of Water Resources, Nigeria",6.49691,3.387165,20-05-2015 00:00,Yes,Improved Tube well or borehole,Borehole,Mechanized Pump,Motorised,Improved,Lagos Mainland,Community Management,Yes Point of collection,Functional (and in use),Acceptable quality,church street makoko,https://akvoflow-55.s3.amazonaws.com/images/7a8dd561-4037-42d4-a94a-3aaad56e85bc.jpg,motorised,improved tube well or borehole,Community Management,community management,Well,Mechanized Pump,1,317980,Semi-urban,Middle-income,70-120
185877,"Federal Ministry of Water Resources, Nigeria",6.6122183,3.5084167,27-05-2015 00:00,Yes,Improved Tube well or borehole,Borehole,Mechanized Pump,Motorised,Improved,Ikorodu,Community Management,No,Functional (and in use),No because of Taste,"itunlaiyeode, ijomu",https://akvoflow-55.s3.amazonaws.com/images/d0254b43-d6a8-4a42-bed7-5886375686f7.jpg,motorised,improved tube well or borehole,Community Management,community management,Well,Mechanized Pump,1,535811,Rural,Low-income,50-70
185139,"Federal Ministry of Water Resources, Nigeria",6.6723483,3.5908917,27-05-2015 00:00,Yes,Improved Tube well or borehole,Borehole,Mechanized Pump,Motorised,Improved,Ikorodu,Community Management,No,Functional (and in use),Acceptable quality,Adamo Araro,https://akvoflow-55.s3.amazonaws.com/images/3bca110a-57fe-4eff-8cb8-140f2b288b9e.jpg,motorised,improved tube well or borehole,Community Management,community management,Well,Mechanized Pump,1,535811,Rural,Low-income,50-70
185987,"Federal Ministry of Water Resources, Nigeria",6.4317217,2.9040667,06-06-2015 00:00,Yes,Improved Tube well or borehole,Borehole,Mechanized Pump,Motorised,Improved,Badagry,Other,No,Functional (and in use),Acceptable quality,AJARA TORIKOH,https://akvoflow-55.s3.amazonaws.com/images/3e26438e-71e0-4116-b0ba-c23a26e50b4b.jpg,motorised,improved tube well or borehole,Other,other,Well,Mechanized Pump,1,241437,Rural,Low-income,50-70
185092,"Federal Ministry of Water Resources, Nigeria",6.4131417,4.091665,08-06-2015 00:00,Yes,Improved Tube well or borehole,Borehole,Mechanized Pump,Motorised,Improved,Ibeju-Lekki,NA,No,Functional (but not in use) Under rehabilitation,Acceptable quality,St David primary school Osoroko,https://akvoflow-55.s3.amazonaws.com/images/ab35d43a-71cd-4453-87d4-88882767b0d6.jpg,motorised,improved tube well or borehole,NA,NA,Well,Mechanized Pump,1,117542,Urban,High-income,120-150
185090,"Federal Ministry of Water Resources, Nigeria",6.6098633,3.9911267,31-05-2015 00:00,Yes,Improved Tube well or borehole,Borehole,Mechanized Pump,Motorised,Improved,Epe,Institutional Management - School,No,Functional (and in use),Acceptable quality,A U D.Primary School Odo Egiri Odomola,https://akvoflow-55.s3.amazonaws.com/images/14c4e15d-c21d-4b48-af43-d74864f0a955.jpg,motorised,improved tube well or borehole,School Management,institutional management - school,Well,Mechanized Pump,1,181715,Rural,Low-income,50-70
186353,"Federal Ministry of Water Resources, Nigeria",6.6801,3.7125167,28-05-2015 00:00,Yes,Improved Tube well or borehole,Borehole,NA,Elivated Tank .,Improved,Epe,Other,No,Functional and in use but in bad shape,Acceptable quality,Sagamu Road.Ido Ayandelu,https://akvoflow-55.s3.amazonaws.com/images/b909056a-3c6e-41d3-ac48-0c56b988821c.jpg,NA,improved tube well or borehole,Other,other,Well,NA,1,181715,Rural,Low-income,50-70
186140,"Federal Ministry of Water Resources, Nigeria",6.5354917,3.3501483,23-05-2015 00:00,Yes,Improved Tube well or borehole,Borehole,Mechanized Pump,Motorised,Improved,Mushin,Other,No,Functional (and in use),Acceptable quality,omodigbo,https://akvoflow-55.s3.amazonaws.com/images/96edf065-9533-46f5-aab2-d359b583fbb5.jpg,motorised,improved tube well or borehole,Other,other,Well,Mechanized Pump,1,633543,Semi-urban,Middle-income,70-120
185891,"Federal Ministry of Water Resources, Nigeria",6.4636,3.3919567,12-05-2015 00:00,Yes,Improved Protected spring,Protected Spring,Hand Pump,Hand pump,Improved,Lagos Island,Direct Government Operation,No,Functional (and in use),Acceptable quality,isale eko,https://akvoflow-55.s3.amazonaws.com/images/40527c55-d944-4167-b80f-a0fd8b155905.jpg,hand pump,improved protected spring,Direct Government Operation,direct government operation,Spring,Hand Pump,1,209665,Urban,High-income,120-150
185783,"Federal Ministry of Water Resources, Nigeria",6.6761967,3.6706667,30-05-2015 00:00,Yes,Improved Tube well or borehole,Borehole,Mechanized Pump,Motorised,Improved,Ikorodu,Community Management,No,Functional (and in use),Acceptable quality,"oriokuta, imota",https://akvoflow-55.s3.amazonaws.com/images/8b69debe-5d21-478f-b221-8b1d98e322d8.jpg,motorised,improved tube well or borehole,Community Management,community management,Well,Mechanized Pump,1,535811,Rural,Low-income,50-70
185506,"Federal Ministry of Water Resources, Nigeria",6.4272517,3.4291,21-05-2015 00:00,Yes,Improved Protected spring,Protected Spring,Mechanized Pump,Motorised,Improved,Eti-Osa,Institutional Management - School,No,Functional (and in use),No because of Colour,adetokunbo ademola street victoria lsland lagos,https://akvoflow-55.s3.amazonaws.com/images/3b921fd2-756a-4814-abb6-bfad48cd43ab.jpg,motorised,improved protected spring,School Management,institutional management - school,Spring,Mechanized Pump,1,287958,Urban,High-income,120-150
185395,"Federal Ministry of Water Resources, Nigeria",6.49676,3.38709,13-05-2015 00:00,No,Improved Tube well or borehole,Protected Spring,NA,Gravity,Improved,Lagos Mainland,NA,No,Non-functional Water quality,No because of Colour,oyadiran estate abule oja,https://akvoflow-55.s3.amazonaws.com/images/cd40198a-478a-44b3-a657-f2cac48cdfb2.jpg,NA,gravity,NA,NA,Spring,NA,1,317980,Semi-urban,Middle-income,70-120
185794,"Federal Ministry of Water Resources, Nigeria",6.5364117,3.554125,26-05-2015 00:00,Yes,Improved Tube well or borehole,Borehole,Tapstand,Tap,Improved,Ikorodu,Direct Government Operation,No,Functional (and in use),No because of Taste,"Igbogbo, Bayeku",https://akvoflow-55.s3.amazonaws.com/images/7c476715-12ad-4c1d-889b-9bc56e5e74b9.jpg,tap,improved tube well or borehole,Direct Government Operation,direct government operation,Well,Tapstand,1,535811,Rural,Low-income,50-70
185803,"Federal Ministry of Water Resources, Nigeria",6.5993733,3.2683183,26-05-2015 00:00,Yes,Improved Tube well or borehole,Borehole,Mechanized Pump,Motorised,Improved,Alimosho,Direct Government Operation,No,Functional (and in use),Acceptable quality,Rafiu Street,https://akvoflow-55.s3.amazonaws.com/images/e64fa22b-5c69-485e-88d6-5c37101f9268.jpg,motorised,improved tube well or borehole,Direct Government Operation,direct government operation,Well,Mechanized Pump,1,11456783,Semi-urban,Middle-income,70-120
185588,"Federal Ministry of Water Resources, Nigeria",6.5177133,3.32822,08-05-2015 00:00,Yes,Improved Tube well or borehole,Borehole,Mechanized Pump,Motorised,Improved,Oshodi,Other,No,Functional (and in use),Acceptable quality,Ilasamaja,https://akvoflow-55.s3.amazonaws.com/images/73d67319-f1e6-46be-ae29-c4c91e9144c3.jpg,motorised,improved tube well or borehole,Other,other,Well,Mechanized Pump,1,1621789,Semi-urban,Middle-income,70-120
186153,"Federal Ministry of Water Resources, Nigeria",6.58768,3.9809783,21-05-2015 00:00,Yes,Improved Tube well or borehole,Borehole,Mechanized Pump,Motorised,Improved,Epe,Community Management,No,Functional (and in use),Acceptable quality,Okebalogun.Central Mosque road.Ibereko community .EPE.,https://akvoflow-55.s3.amazonaws.com/images/e32b768a-f918-4b86-b54e-380d05d49c67.jpg,motorised,improved tube well or borehole,Community Management,community management,Well,Mechanized Pump,1,181715,Rural,Low-income,50-70
185927,"Federal Ministry of Water Resources, Nigeria",6.6471333,3.7103417,28-05-2015 00:00,Yes,Improved Tube well or borehole,Borehole,Mechanized Pump,Motorised,Improved,Epe,Other,No,Functional (and in use),Acceptable quality,Agowa. Town Hall.,https://akvoflow-55.s3.amazonaws.com/images/7e06e68a-f069-4d27-8ba5-bb295b54471a.jpg,motorised,improved tube well or borehole,Other,other,Well,Mechanized Pump,1,181715,Rural,Low-income,50-70
185667,"Federal Ministry of Water Resources, Nigeria",6.52952,3.3599817,15-05-2015 00:00,Yes,Improved Tube well or borehole,Borehole,Mechanized Pump,Motorised,Improved,Mushin,NA,Yes Point of collection,Functional and in use but in bad shape,Acceptable quality,ogunmokun,NA,motorised,improved tube well or borehole,NA,NA,Well,Mechanized Pump,1,633543,Semi-urban,Middle-income,70-120
185772,"Federal Ministry of Water Resources, Nigeria",6.465345,3.3289967,19-05-2015 00:00,Yes,Improved Tube well or borehole,Borehole,Hand Pump,Hand pump,Improved,Ajeromi-Ifelodun,Community Management,No,Functional (and in use),Acceptable quality,Rabiu Ojora street,https://akvoflow-55.s3.amazonaws.com/images/6f7dd2e4-707f-4ecb-bd84-363168ef2762.jpg,hand pump,improved tube well or borehole,Community Management,community management,Well,Hand Pump,1,2000346,Semi-urban,Middle-income,70-120
185659,"Federal Ministry of Water Resources, Nigeria",6.4275614,2.7139741,11-06-2015 00:00,No,Improved Tube well or borehole,Borehole,Mechanized Pump,Motorised,Improved,Badagry,Community Management,No,Non-functional Technical breakdown,Acceptable quality,Farasinmi,https://akvoflow-55.s3.amazonaws.com/images/ff1ff70c-4ee5-4542-9d17-b817903afb05.jpg,motorised,improved tube well or borehole,Community Management,community management,Well,Mechanized Pump,1,241437,Rural,Low-income,50-70
185712,"Federal Ministry of Water Resources, Nigeria",6.580295,3.9807283,28-05-2015 00:00,No,Improved Tube well or borehole,Protected Spring,NA,Gravity,Improved,Epe,NA,No,Non-functional Technical breakdown,Acceptable quality,Popo.Street.Epe.,https://akvoflow-55.s3.amazonaws.com/images/0e64e240-2549-423a-afb2-8db14ecd5428.jpg,NA,gravity,NA,NA,Spring,NA,1,181715,Rural,Low-income,50-70
185285,"Federal Ministry of Water Resources, Nigeria",6.6011767,3.3890183,10-05-2015 00:00,Yes,Improved Protected dug well,Protected Shallow Well,Mechanized Pump,Motorised,Improved,Kosofe,Other,Yes Point of collection,Functional (and in use),Acceptable quality,Orisegun Agboyi ketu,https://akvoflow-55.s3.amazonaws.com/images/64e96aa8-fdb9-40dc-8150-6304a8340dc3.jpg,motorised,improved protected dug well,Other,other,Well,Mechanized Pump,1,665421,Semi-urban,Middle-income,70-120
185028,"Federal Ministry of Water Resources, Nigeria",6.6785083,3.6701067,30-05-2015 00:00,Yes,Improved Protected dug well,Protected Shallow Well,Mechanized Pump,Motorised,Improved,Ikorodu,Community Management,No,Functional (and in use),Acceptable quality,"oriokuta, imota",https://akvoflow-55.s3.amazonaws.com/images/b855bd9d-0409-4c09-8956-b1b6e251537f.jpg,motorised,improved protected dug well,Community Management,community management,Well,Mechanized Pump,1,535811,Rural,Low-income,50-70
185723,"Federal Ministry of Water Resources, Nigeria",6.5831417,3.3810333,11-05-2015 00:00,Yes,Improved Tube well or borehole,Borehole,Mechanized Pump,Motorised,Improved,Kosofe,Other,Yes Point of collection,Functional (and in use),Acceptable quality,"Roju steet,Ojota",https://akvoflow-55.s3.amazonaws.com/images/5352bb52-a324-4c20-bee8-11fa2981124b.jpg,motorised,improved tube well or borehole,Other,other,Well,Mechanized Pump,1,665421,Semi-urban,Middle-income,70-120
186300,"Federal Ministry of Water Resources, Nigeria",6.6555833,3.2940283,02-06-2015 00:00,Yes,Improved Tube well or borehole,Borehole,Mechanized Pump,Motorised,Improved,Alimosho,Other,Yes At breakdown,Functional (and in use),Acceptable quality,Abiodun Aina Street,https://akvoflow-55.s3.amazonaws.com/images/80e4d93b-2395-478b-a73c-3a9c3be57632.jpg,motorised,improved tube well or borehole,Other,other,Well,Mechanized Pump,1,11456783,Semi-urban,Middle-income,70-120
185414,"Federal Ministry of Water Resources, Nigeria",6.668945,3.6734133,30-05-2015 00:00,Yes,Improved Tube well or borehole,Borehole,Mechanized Pump,Motorised,Improved,Ikorodu,Direct Government Operation,No,Functional (and in use),Acceptable quality,"Agudungbun, imota",https://akvoflow-55.s3.amazonaws.com/images/30ea6815-6369-4346-8035-db3f3dbe82f5.jpg,motorised,improved tube well or borehole,Direct Government Operation,direct government operation,Well,Mechanized Pump,1,535811,Rural,Low-income,50-70
186217,"Federal Ministry of Water Resources, Nigeria",6.5925083,3.288855,26-05-2015 00:00,Yes,Improved Tube well or borehole,Borehole,Mechanized Pump,Motorised,Improved,Alimosho,Other,No,Functional (and in use),No because of Taste,Olowo Oreoo Street,NA,motorised,improved tube well or borehole,Other,other,Well,Mechanized Pump,1,11456783,Semi-urban,Middle-income,70-120
184974,"Federal Ministry of Water Resources, Nigeria",6.4282433,4.0226717,10-06-2015 00:00,Yes,Improved Tube well or borehole,Borehole,Mechanized Pump,Motorised,Improved,Ibeju-Lekki,NA,No,Functional (and in use),Acceptable quality,Idotun town,https://akvoflow-55.s3.amazonaws.com/images/fb5b35cb-943d-4aa1-a432-b96cb7552824.jpg,motorised,improved tube well or borehole,NA,NA,Well,Mechanized Pump,1,117542,Urban,High-income,120-150
